CountryOrTerritory	ReportingYear	UpdateTime	StationLocalId	SamplingPointLocalId	SamplingPoint_Latitude	SamplingPoint_Longitude	Pollutant	AggregationType	Namespace	Unit	BeginPosition	EndPosition	Validity	Verification	DataCoverage	DataCapture	TimeCoverage	AQValue
Spain	2016	0001-01-01T00:00:00Z	STA_ES0392A	SP_08113002_27_M	41.72770356	1.838530912	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	ES.BDCA.AQD	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	14.20765027	100	14.20765027	1.16999999
Spain	2016	0001-01-01T00:00:00Z	STA_ES1418A	SP_50008001_27_M	41.76278	-1.14333	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	ES.BDCA.AQD	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	13.66120219	100	13.66120219	0.07
Spain	2016	0001-01-01T00:00:00Z	STA_ES1096A	SP_32054004_27_M	42.35194444	-7.87694444	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	ES.BDCA.AQD	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	29.23497268	100	29.23497268	0.3
Spain	2016	0001-01-01T00:00:00Z	STA_ES1439A	SP_36057022_27_M	42.20277777	-8.74694444	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	ES.BDCA.AQD	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	13.93442623	100	13.93442623	0.1
Spain	2016	0001-01-01T00:00:00Z	STA_ES1443A	SP_09059006_27_M	42.33611	-3.63611	Benzo(a)pyrene in PM10 (aerosol)	yearly mean weighted average	ES.BDCA.AQD	ng.m-3	1/1/2016	1/1/2017	Valid	Verified	88.52459016	100	88.52459016	0.023827
Spain	2016	0001-01-01T00:00:00Z	STA_ES0014R	SP_25224999_27_M	41.39389	0.73472	Benzo(a)pyrene in PM10 (aerosol)	yearly mean weighted average	ES.BDCA.AQD	ng.m-3	1/1/2016	1/1/2017	Valid	Verified	88.52459016	100	88.52459016	0.011728
Spain	2016	0001-01-01T00:00:00Z	STA_ES1492A	SP_01059009_27_M	42.85555555	-2.66805555	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	ES.BDCA.AQD	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	24.86338798	100	24.86338798	0.10714285
Spain	2016	0001-01-01T00:00:00Z	STA_ES0691A	SP_08019004_27_M	41.40388185	2.204522594	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	ES.BDCA.AQD	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	42.07650273	100	42.07650273	0.13344155
Spain	2016	0001-01-01T00:00:00Z	STA_ES1047A	SP_50297029_27_M	41.65139	-0.91611	Benzo(a)pyrene in PM10 (aerosol)	yearly mean weighted average	ES.BDCA.AQD	ng.m-3	1/1/2016	1/1/2017	Valid	Verified	96.72131148	100	96.72131148	0.098644
Spain	2016	0001-01-01T00:00:00Z	STA_ES1799A	SP_14021007_27_M	37.89261	-4.76234	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	ES.BDCA.AQD	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	16.12021858	100	16.12021858	0.112
Spain	2016	0001-01-01T00:00:00Z	STA_ES1849A	SP_03065007_27_M	38.25916666	-0.7175	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	ES.BDCA.AQD	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	10.38251366	100	10.38251366	0.01
Spain	2016	0001-01-01T00:00:00Z	STA_ES1258A	SP_21050001_27_M	37.28156	-6.83384	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	ES.BDCA.AQD	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	15.57377049	100	15.57377049	0.082
Spain	2016	0001-01-01T00:00:00Z	STA_ES1868A	SP_15078007_27_M	42.87583333	-8.55916666	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	ES.BDCA.AQD	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	14.20765027	100	14.20765027	0.18673076
Spain	2016	0001-01-01T00:00:00Z	STA_ES1635A	SP_03014006_27_M	38.35944444	-0.47194444	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	ES.BDCA.AQD	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	10.6557377	100	10.6557377	0.01
Spain	2016	0001-01-01T00:00:00Z	STA_ES1635A	SP_03014006_27_M	38.35944444	-0.47194444	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	ES.BDCA.AQD	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	10.6557377	100	10.6557377	0.39
Spain	2016	0001-01-01T00:00:00Z	STA_ES1842A	SP_08282001_27_M	41.48151316	2.26915353	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	ES.BDCA.AQD	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	14.20765027	100	14.20765027	0.14173076
Spain	2016	0001-01-01T00:00:00Z	STA_ES1601A	SP_06015001_27_M	38.88763	-7.01145	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	ES.BDCA.AQD	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	2.45901639	100	2.45901639	0.004
Spain	2016	0001-01-01T00:00:00Z	STA_ES1750A	SP_29067006_27_M	36.71964	-4.4475	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	ES.BDCA.AQD	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	15.84699454	100	15.84699454	0.017
Spain	2016	0001-01-01T00:00:00Z	STA_ES1253A	SP_23010002_27_M	38.09293	-3.78392	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	ES.BDCA.AQD	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	15.84699454	100	15.84699454	0.017
Spain	2016	0001-01-01T00:00:00Z	STA_ES1095A	SP_07032002_27_M	39.89092	4.252975	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	ES.BDCA.AQD	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	1.09289617	100	1.09289617	0.06950694
Hungary	2016	0001-01-01T00:00:00Z	STA-HU0048A	SPO-HU0048A_05029_100	47.238333	16.608056	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	HU.OMSZ.AQ	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	15.30054645	100	15.30054645	0
Hungary	2016	0001-01-01T00:00:00Z	STA-HU0044A	SPO-HU0044A_05029_100	48.473889	21.211678	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	HU.OMSZ.AQ	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	15.0273224	100	15.0273224	0.03
Hungary	2016	0001-01-01T00:00:00Z	STA-HU0002R	SPO-HU0002R_05029_100	46.966667	19.55	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	HU.OMSZ.AQ	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	15.30054645	100	15.30054645	2.05
Hungary	2016	0001-01-01T00:00:00Z	STA-HU0054A	SPO-HU0054A_05029_100	47.677328	21.491186	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	HU.OMSZ.AQ	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	15.30054645	100	15.30054645	0.08
Hungary	2016	0001-01-01T00:00:00Z	STA-HU0047A	SPO-HU0047A_05029_100	46.732778	18.0325	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	HU.OMSZ.AQ	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	15.30054645	100	15.30054645	5.96
Hungary	2016	0001-01-01T00:00:00Z	STA-HU0048A	SPO-HU0048A_05029_100	47.238333	16.608056	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	HU.OMSZ.AQ	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	15.30054645	100	15.30054645	4.78
Hungary	2016	0001-01-01T00:00:00Z	STA-HU0048A	SPO-HU0048A_05029_100	47.238333	16.608056	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	HU.OMSZ.AQ	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	15.30054645	100	15.30054645	0.25
Hungary	2016	0001-01-01T00:00:00Z	STA-HU0046A	SPO-HU0046A_05029_100	46.902283	19.688831	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	HU.OMSZ.AQ	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	15.30054645	100	15.30054645	4.63
Hungary	2016	0001-01-01T00:00:00Z	STA-HU0022A	SPO-HU0022A_05029_100	47.430833	19.184175	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	HU.OMSZ.AQ	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	15.30054645	100	15.30054645	13
Hungary	2016	0001-01-01T00:00:00Z	STA-HU0044A	SPO-HU0044A_05029_100	48.473889	21.211678	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	HU.OMSZ.AQ	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	15.0273224	100	15.0273224	0.36
Hungary	2016	0001-01-01T00:00:00Z	STA-HU0041A	SPO-HU0041A_05029_100	47.508056	19.028067	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	HU.OMSZ.AQ	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	15.30054645	100	15.30054645	1.01
Hungary	2016	0001-01-01T00:00:00Z	STA-HU0049A	SPO-HU0049A_05029_100	47.765	20.048056	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	HU.OMSZ.AQ	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	15.30054645	100	15.30054645	0.91428571
Hungary	2016	0001-01-01T00:00:00Z	STA-HU0047A	SPO-HU0047A_05029_100	46.732778	18.0325	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	HU.OMSZ.AQ	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	15.30054645	100	15.30054645	1.46428571
Hungary	2016	0001-01-01T00:00:00Z	STA-HU0053A	SPO-HU0053A_05029_100	46.885281	17.451111	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	HU.OMSZ.AQ	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	15.30054645	100	15.30054645	0
Hungary	2016	0001-01-01T00:00:00Z	STA-HU0049A	SPO-HU0049A_05029_100	47.765	20.048056	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	HU.OMSZ.AQ	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	15.30054645	100	15.30054645	0.54
Hungary	2016	0001-01-01T00:00:00Z	STA-HU0027A	SPO-HU0027A_05029_100	48.106944	20.790006	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	HU.OMSZ.AQ	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	15.30054645	100	15.30054645	0.62
Hungary	2016	0001-01-01T00:00:00Z	STA-HU0048A	SPO-HU0048A_05029_100	47.238333	16.608056	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	HU.OMSZ.AQ	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	15.30054645	100	15.30054645	0.86892857
Hungary	2016	0001-01-01T00:00:00Z	STA-HU0055A	SPO-HU0055A_05029_100	46.463933	19.985419	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	HU.OMSZ.AQ	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	15.30054645	100	15.30054645	1.23446428
Ireland	2016	0001-01-01T00:00:00Z	STA.IE.IE0118A	SPO.IE.IE0118ASample2_5029	53.851111	-9.299722	Benzo(a)pyrene in PM10 (aerosol)	yearly mean weighted average	http://erc.epa.ie/airquality/ipr	ng.m-3	1/1/2016	1/1/2017	Valid	Verified	100	100	100	0.566202
Italy	2016	0001-01-01T00:00:00Z	STA.IT1967A	SPO.IT1967A_5029_GC-MS_2009-04-01_00:00:00	46.16861	9.88028	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	IT.ISPRA.AQD	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	33.06010929	100	33.06010929	8.61999999
Italy	2016	0001-01-01T00:00:00Z	STA.IT1737A	SPO.IT1737A_5029_GC-MS_2009-01-01_00:00:00	45.515278	10.219444	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	IT.ISPRA.AQD	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	33.60655738	100	33.60655738	0.0525
Italy	2016	0001-01-01T00:00:00Z	STA.IT1037A	SPO.IT1037A_5029_GC-MS_2010-02-01_00:00:00	46.06293	11.1262	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	IT.ISPRA.AQD	ng.m-3	1/1/2016	1/1/2017	Valid	Verified	95.90163934	100	95.90163934	6.03
Italy	2016	0001-01-01T00:00:00Z	STA.IT1938A	SPO.IT1938A_5029_GC-MS_2009-03-01_00:00:00	39.3134	16.24517	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	IT.ISPRA.AQD	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	67.4863388	100	67.4863388	0.15
Italy	2016	0001-01-01T00:00:00Z	STA.IT2107A	SPO.IT2107A_5029_GC-MS_2012-01-01_00:00:00	44.383333	8.283889	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	IT.ISPRA.AQD	ng.m-3	1/1/2016	1/1/2017	Valid	Verified	92.34972678	100	92.34972678	1.06
Italy	2016	0001-01-01T00:00:00Z	STA.IT0663A	SPO.IT0663A_5029_HPLC-FLD_2010-01-01_00:00:00	45.714444	11.368611	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	IT.ISPRA.AQD	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	35.79234973	100	35.79234973	3.72
Italy	2016	0001-01-01T00:00:00Z	STA.IT1868A	SPO.IT1868A_5029_GC-MS_2009-06-25_00:00:00	45.160556	10.795556	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	IT.ISPRA.AQD	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	33.60655738	100	33.60655738	3.6372
Italy	2016	0001-01-01T00:00:00Z	STA.IT1868A	SPO.IT1868A_5029_GC-MS_2009-06-25_00:00:00	45.160556	10.795556	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	IT.ISPRA.AQD	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	33.60655738	100	33.60655738	0.0525
Italy	2016	0001-01-01T00:00:00Z	STA.IT2009A	SPO.IT2009A_5029_AAS_2012-01-01_00:00:00	40.724444	8.576111	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	IT.ISPRA.AQD	ng.m-3	1/1/2016	1/1/2017	Valid	Verified	100	100	100	0.27
Italy	2016	0001-01-01T00:00:00Z	STA.IT2009A	SPO.IT2009A_5029_AAS_2012-01-01_00:00:00	40.724444	8.576111	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	IT.ISPRA.AQD	ng.m-3	1/1/2016	1/1/2017	Valid	Verified	100	100	100	0.03
Italy	2016	0001-01-01T00:00:00Z	STA.IT2072A	SPO.IT2072A_5029_HPLC-FLD_2011-01-01_00:00:00	45.103889	11.553333	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	IT.ISPRA.AQD	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	36.33879781	100	36.33879781	0.02
Italy	2016	0001-01-01T00:00:00Z	STA.IT1728A	SPO.IT1728A_5029_GC-MS_2007-01-01_00:00:00	42.55222	12.65167	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	IT.ISPRA.AQD	ng.m-3	1/1/2016	1/1/2017	Valid	Verified	99.45355191	100	99.45355191	0.02
Italy	2016	0001-01-01T00:00:00Z	STA.IT1453A	SPO.IT1453A_5029_HPLC-FLD_2002-01-25_00:00:00	45.371944	11.841944	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	IT.ISPRA.AQD	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	31.69398907	100	31.69398907	0.01
Italy	2016	0001-01-01T00:00:00Z	STA.IT1865A	SPO.IT1865A_5029_GC-MS_2009-01-01_00:00:00	44.99694	11.07083	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	IT.ISPRA.AQD	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	33.60655738	100	33.60655738	0.38464715
Italy	2016	0001-01-01T00:00:00Z	STA.IT1588A	SPO.IT1588A_5029_GC-MS_2009-01-01_00:00:00	45.816944	8.820278	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	IT.ISPRA.AQD	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	33.60655738	100	33.60655738	0.29126991
Italy	2016	0001-01-01T00:00:00Z	STA.IT1177A	SPO.IT1177A_5029_HPLC-FLD_2002-02-01_00:00:00	45.560556	11.539722	Benzo(a)pyrene in PM10 (aerosol)	yearly mean weighted average	IT.ISPRA.AQD	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	0.27322404	100	0.27322404	0.44
Italy	2016	0001-01-01T00:00:00Z	STA.IT1247A	SPO.IT1247A_5029_GC-MS_2003-03-01_00:00:00	45.55882	8.05639	Benzo(a)pyrene in PM10 (aerosol)	yearly mean weighted average	IT.ISPRA.AQD	ng.m-3	1/1/2016	1/1/2017	Valid	Verified	100	100	100	0.500819
Italy	2016	0001-01-01T00:00:00Z	STA.IT0663A	SPO.IT0663A_5029_HPLC-FLD_2010-01-01_00:00:00	45.714444	11.368611	Benzo(a)pyrene in PM10 (aerosol)	yearly mean weighted average	IT.ISPRA.AQD	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	0.27322404	100	0.27322404	0.43
Italy	2016	0001-01-01T00:00:00Z	STA.IT2040A	SPO.IT2040A_5029_AAS_2012-01-01_00:00:00	39.232778	9.188056	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	IT.ISPRA.AQD	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	16.39344262	100	16.39344262	0
Italy	2016	0001-01-01T00:00:00Z	STA.IT1706A	SPO.IT1706A_5029_GC-MS_2010-01-01_00:00:00	44.313056	8.477222	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	IT.ISPRA.AQD	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	13.1147541	100	13.1147541	0.16
Italy	2016	0001-01-01T00:00:00Z	STA.IT2049A	SPO.IT2049A_5029_AAS_2012-01-01_00:00:00	39.286389	9.011389	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	IT.ISPRA.AQD	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	16.39344262	100	16.39344262	0
Italy	2016	0001-01-01T00:00:00Z	STA.IT1603A	SPO.IT1603A_5029_GC-MSa_2014-01-01_00:00:00	41.200278	16.605	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	IT.ISPRA.AQD	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	56.55737705	100	56.55737705	0.05
Italy	2016	0001-01-01T00:00:00Z	STA.IT1848A	SPO.IT1848A_5029_HPLC-FLD_2013-01-01_00:00:00	45.59	11.03778	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	IT.ISPRA.AQD	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	35.79234973	100	35.79234973	1.52
Italy	2016	0001-01-01T00:00:00Z	STA.IT1385A	SPO.IT1385A_5029_GC-MS_2009-01-01_00:00:00	45.873889	10.1775	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	IT.ISPRA.AQD	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	33.33333333	100	33.33333333	0.1685
Italy	2016	0001-01-01T00:00:00Z	STA.IT0885A	SPO.IT0885A_5029_HPLC-FLD_2009-02-03_00:00:00	42.091667	11.8025	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	IT.ISPRA.AQD	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	14.48087432	100	14.48087432	0.12
Italy	2016	0001-01-01T00:00:00Z	STA.IT0889A	SPO.IT0889A_5029_HPLC-FLD_2009-02-03_00:00:00	41.725	13.009444	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	IT.ISPRA.AQD	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	21.31147541	100	21.31147541	0.27
Italy	2016	0001-01-01T00:00:00Z	STA.IT1180A	SPO.IT1180A_5029_GC-MS_2015-01-01_00:00:00	43.10306	12.36611	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	IT.ISPRA.AQD	ng.m-3	1/1/2016	1/1/2017	Valid	Verified	99.45355191	100	99.45355191	1.48
Italy	2016	0001-01-01T00:00:00Z	STA.IT1601A	SPO.IT1601A_5029_GC-MSa_2012-01-01_00:00:00	41.66528	15.945	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	IT.ISPRA.AQD	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	56.55737705	100	56.55737705	0.05
Italy	2016	0001-01-01T00:00:00Z	STA.IT1613A	SPO.IT1613A_5029_GC-MSa_2010-01-01_00:00:00	40.494444	17.263611	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	IT.ISPRA.AQD	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	20.21857923	100	20.21857923	0.9
Italy	2016	0001-01-01T00:00:00Z	STA.IT2031A	SPO.IT2031A_5029_GC-MS_2015-03-01_00:00:00	39.06808	17.11417	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	IT.ISPRA.AQD	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	70.76502732	100	70.76502732	0.85
Italy	2016	0001-01-01T00:00:00Z	STA.IT2031A	SPO.IT2031A_5029_GC-MS_2015-03-01_00:00:00	39.06808	17.11417	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	IT.ISPRA.AQD	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	70.76502732	100	70.76502732	0.1
Italy	2016	0001-01-01T00:00:00Z	STA.IT2089A	SPO.IT2089A_5029_GC-MS_2014-10-14_00:00:00	38.918288	16.57925	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	IT.ISPRA.AQD	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	69.12568306	100	69.12568306	0.27
Italy	2016	0001-01-01T00:00:00Z	STA.IT2089A	SPO.IT2089A_5029_GC-MS_2014-10-14_00:00:00	38.918288	16.57925	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	IT.ISPRA.AQD	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	69.12568306	100	69.12568306	0.07
Italy	2016	0001-01-01T00:00:00Z	STA.IT0885A	SPO.IT0885A_5029_HPLC-FLD_2009-02-03_00:00:00	42.091667	11.8025	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	IT.ISPRA.AQD	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	14.48087432	100	14.48087432	0.25150943
Italy	2016	0001-01-01T00:00:00Z	STA.IT0889A	SPO.IT0889A_5029_HPLC-FLD_2009-02-03_00:00:00	41.725	13.009444	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	IT.ISPRA.AQD	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	21.31147541	100	21.31147541	1.01461538
Italy	2016	0001-01-01T00:00:00Z	STA.IT0953A	SPO.IT0953A_5029_HPLC-FLD_2008-01-11_00:00:00	41.932778	12.506944	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	IT.ISPRA.AQD	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	18.30601093	100	18.30601093	0.54910447
Italy	2016	0001-01-01T00:00:00Z	STA.IT2235A	SPO.IT2235A_5029_GC-MS_2015-04-01_00:00:00	38.87706	16.65756	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	IT.ISPRA.AQD	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	71.8579235	100	71.8579235	0.10828897
Italy	2016	0001-01-01T00:00:00Z	STA.IT2028A	SPO.IT2028A_5029_GC-MS_2014-09-01_00:00:00	38.10495	15.63879	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	IT.ISPRA.AQD	ng.m-3	1/1/2016	1/1/2017	Valid	Verified	90.71038251	100	90.71038251	0.14421686
Italy	2016	0001-01-01T00:00:00Z	STA.IT2089A	SPO.IT2089A_5029_GC-MS_2014-10-14_00:00:00	38.918288	16.57925	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	IT.ISPRA.AQD	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	69.12568306	100	69.12568306	0.08249011
Italy	2016	0001-01-01T00:00:00Z	STA.IT0963A	SPO.IT0963A_5029_HPLC-FLD_1998-11-02_00:00:00	45.499167	12.262222	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	IT.ISPRA.AQD	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	36.06557377	100	36.06557377	10.41
Italy	2016	0001-01-01T00:00:00Z	STA.IT0854A	SPO.IT0854A_5029_GC-MS_2016-01-01_00:00:00	44.418056	8.92737	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	IT.ISPRA.AQD	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	19.12568306	100	19.12568306	0.3
Italy	2016	0001-01-01T00:00:00Z	STA.IT2234A	SPO.IT2234A_5029_HPLC-FLD_2015-01-01_00:00:00	45.730659	7.329645	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	IT.ISPRA.AQD	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	40.71038251	100	40.71038251	0.1
Italy	2016	0001-01-01T00:00:00Z	STA.IT2233A	SPO.IT2233A_5029_HPLC-FLD_2015-01-01_00:00:00	45.734306	7.329645	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	IT.ISPRA.AQD	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	40.71038251	100	40.71038251	0.2
Italy	2016	0001-01-01T00:00:00Z	STA.IT1457A	SPO.IT1457A_5029_GC-MS_2009-01-01_00:00:00	44.101667	9.818611	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	IT.ISPRA.AQD	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	16.39344262	100	16.39344262	0.19
Italy	2016	0001-01-01T00:00:00Z	STA.IT0663A	SPO.IT0663A_5029_HPLC-FLD_2010-01-01_00:00:00	45.714444	11.368611	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	IT.ISPRA.AQD	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	35.79234973	100	35.79234973	0.01
Italy	2016	0001-01-01T00:00:00Z	STA.IT1868A	SPO.IT1868A_5029_GC-MS_2009-06-25_00:00:00	45.160556	10.795556	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	IT.ISPRA.AQD	ng.m-3	1/1/2016	1/1/2017	Not valid	Verified	33.60655738	100	33.60655738	0.0525
Italy	2016	0001-01-01T00:00:00Z	STA.IT1365A	SPO.IT1365A_5029_GC-MS_2013-06-01_00:00:00	42.58194	12.62361	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	IT.ISPRA.AQD	ng.m-3	1/1/2016	1/1/2017	Valid	Verified	99.45355191	100	99.45355191	0.05
